,label,text,hashtag,id,follower_count,friends_count,country,retweet_count,favorite_count
988,none,Look if the girls stay they won't win the comp anyway so... I dunno dun care #mkr,mkr,627243009,202,126,,0,1
989,none,"You bloody arseholes Kat and Andre, to score that low is absolutely BS #MKR",MKR,113312341,677,810,,0,1
990,none,"#mkr please nobody make a Celine = elephant comment. Fat jokes are not classy, sizeism sucks.  Hate her bogan-ness, not her dress size.",mkr,74418780,75,705,,0,3
991,none,Pete and Manu like it. Stfu Kat. You are gross. #mkr #mykitchenrules,mkr,12385682,118,411,,0,0
992,none,RT @j_e_p: How good would sudden death be with Annie &amp; Lloyd vs Kat &amp; Andre. #mkr,mkr,545159350,14,0,,1,0
993,none,@glitchDreams @FLOSSWeekly i've been told i'm pretty good at drumming up suspense. :),,13857342,19170,797,,0,0
994,none,"We've kinda got a system worked out. He sits his butt on my desk, front legs around my neck, and I try to type around his wagging tail.",,13857342,19170,797,,0,26
995,sexism,RT @Bene_TheJet It still bothers me that Cammi Granato got in the hall of fame before Adam Oates. I'm not sexist but really?,,930620467,19820,258,,0,0
996,sexism,RT @tomregan1: No offence to anyone but women are poor drivers #notsexist #maybesexist,notsexist,930620467,19820,258,,1,0
997,sexism,@chsfword I'm guessing you learned of feminism from Beyonce.,,2756873076,1796,1857,,0,1
998,none,@MaxxieBytes @NotAllBhas (hilarious side note: that show was my only sighting of a PoC until I was 15. Backwoods farm country. Saw 1 ep.),,13857342,19170,797,,0,0
999,none,"@RICANROLL You think your reply is clever? Women are more than you will ever be. You are small, and you will always be small.",,930620467,19820,258,,0,3
1000,sexism,.@scarmichael18 @shaner38 He gets to legally decline parenthood during first 22 weeks after conception. 2 more weeks for her #choice after.,choice,2756873076,1796,1858,,0,0
1001,none,New #MKR format is 20Twenty... 20 teams in twenty years #snoozeyoulose,MKR,42542097,348,1169,,0,0
1002,none,I guess that's one way to get around the user token count limitation per app ID.,,13857342,19170,797,United States,0,1
1003,none,@NigglyPuffsJr EDGY THREADBARE HUMOR IS EDGY AND THREADBARE,,930620467,19820,258,,0,1
1004,sexism,@EloisePeace haha and that is all they are good at #mkr,mkr,38290921,123,430,,0,1
1005,sexism,"RT @Shermertron: @HumanistFury @MT8_9 @jennykutner I love how a journalist blocked me (ostensibly us) for criticizing her ""journalism.""",,2756873076,1796,1858,,2,0
1006,none,@alb_tross I don't use FreeBSD as a desktop.,,13857342,19172,797,United States,0,1
1007,sexism,"RT @frayers101: 3 car pile-up outside the house, 3 women drivers... #NoComment #NotSexist #Coincidence http://t.co/HQiAKjJwUW",NoComment,930620467,19820,258,,2,0
1008,sexism,@GreenWeiner Let's test. http://t.co/cKdwbYwQ9V,,2756873076,1796,1858,,0,0
1009,none,@PeerWorker @EvvyKube show me where I called you stupid.,,13857342,19170,797,United States,0,0
1010,none,https://t.co/lPvGLHFTGq @jarvee23 @YesYoureSexist but you're ugly!,,930620467,19819,258,,0,2
1011,none,"@sschinke @TsundereRager the latest version doesn't take this into account, iirc. i just added it to my custom bot blacklist.",,13857342,19170,797,United States,0,0
1012,none,"@truth4ever87 @SMCadman @itsmenanice email randi at randi.io, if you need my pager address for urgent concerns, i can give that to you.",,13857342,19170,797,,0,2
1013,sexism,.@trishesdishes US. Canada. UK. France. Switzerland. Germany. India. Every western nation and then some.  Men have less legal rights. Equal?,,2756873076,1796,1858,,2,5
1014,sexism,"WHOA, a rare shit gem in the sewer. @Brettonme I'm not sexist I just really hope I don't have a daughter",,930620467,19819,258,,0,0
1015,none,I am furious. #MKR,MKR,19913546,1264,536,,0,0
1016,none,"Have 2 team members, sticking with this for now. Thanks, everyone. ^.^",,13857342,19170,797,United States,1,10
1017,none,NO NO NO NO NO http://t.co/PbltRRd2Ha  STOP. Stop advocating that people pay for abuse mitigation.,,13857342,19172,797,,26,14
1018,none,#mkr goodbye girls you will be missed,mkr,1387401212,162,621,,0,0
1019,sexism,RT @Mr2Wrong: @EskimoTori I'm not sexist but I do agree with gender roles. I have a dick. U don't. Gender is not the same.,,930620467,19820,258,,1,0
1020,none,The puppy I almost got: https://t.co/uG9ruAz6BA,,13857342,19170,797,,1,3
1021,none,Somehow this never stops being relevant: http://t.co/hBBh4ludyw @INKdaRapper,,930620467,19819,258,,2,3
1022,sexism,@fatslags_ad I know...that's the goal.  I'm here to expose their lack of sense.,,2756873076,1796,1858,,0,1
1023,none,"@eminemtbfh @iconicora ""It is fact."" &lt;-- offers no evidence",,930620467,19819,258,,0,0
1024,none,He's been offered contact info from those he's speaking with should he care to contribute. He's utilized none of this. I am unimpressed.,,13857342,19170,797,United States,2,9
1025,none,"The best thing @wadhwa could do for women in tech is leave them the hell alone, creeper. #stopwadhwa2015",stopwadhwa2015,13857342,19172,797,,6,13
1026,none,"@ThatTonyG @ChrisWarcraft I would but my time is super limited these next few days. I'm about to have to run, too many meetings.",,13857342,19170,797,United States,0,0
1027,none,"@IbaLeal Oh, you mean like Competitive Lipstick Application? Olympic Shopping? The World Series of Eyelash Batting?",,930620467,19819,258,,0,2
1028,none,@Jod0507 I wasn't aware the movement controls on vehicles increased in proportion to the vehicle's size.,,930620467,19820,258,,0,0
1029,sexism,Stop saying dumb blondes with pretty faces as you need a pretty face to pull that off!!!! #mkr,mkr,110114783,12,62,Australia,0,0
1030,none,That time when someone started a petition on http://t.co/G75QPAtUop to remove healers from 2v2 arenas. http://t.co/WE8hmQbQWn,,13857342,19172,797,,19,21
1031,none,@lieutfaber &lt;3,,13857342,19172,797,United States,0,0
1032,none,"""If we're at the bottom of the leaderboard, we're going home!"" CLEVER! #MKR",MKR,1018483980,34,178,,0,0
1033,sexism,@theheraldsun Depends if these 2 cesspools came from a house that taught them integrity and morals as a child ... Sadly not 😕 #toxickat #mkr,toxickat,2591139138,202,1289,,0,1
1034,none,Miss @arna_jane I think you'd get on very well with @missclarolyn seeing you both loooooove #MKR,MKR,144051948,2432,3323,,0,1
1035,sexism,RT @chyaboi_zellms: The amount of times I wonder where people got their licenses is directly proportional to the number of female drivers o…,,930620467,19820,258,,1,0
1036,none,This is like that Movie from the 80's. The Never Ending Story. #MKR,MKR,526411749,104,257,,1,1
1037,none,"@dylanw i'm pretty familiar with the concept, but not the feeling. ^.^ good read, though.",,13857342,19172,797,United States,0,0
1038,none,"RT @FranHaswell: #RapeIsWhen someone feels vocalising a ""no"" isn't a valid option/one that will be respected e.g. emotional blackmail/coerc…",RapeIsWhen,930620467,19820,258,,32,0
1039,sexism,"RT @NikFuq Is it really woman's month?? I'm not sexist, but how come men don't get one??? Some of my bestfriends are woman btw.",,930620467,19820,258,,0,3
1040,none,RT @narryyymate: Ew Kat and Andre are still in the comp. #MKR,MKR,1953063710,1563,229,,1,0
1041,none,Camilla was like...  #mkr http://t.co/loGXWzV1S0,mkr,79459832,1075,1409,,0,2
1042,none,There wasn't enough lemon in your lemon tart...other things there wasn't enough of...an actual tart #MKR,MKR,359236505,3413,2205,,2,8
1043,none,Sorbet success! #mkr,mkr,236763329,25123,629,,1,0
1044,none,"@Kyle_Crilly92 Actually clitori are pretty fucking awesome thanks, enjoy your less sensitive awkward hunk of flesh tho",,930620467,19820,258,,0,2
1045,sexism,@thehiredmind You can have this one. Untag.  Thanks. I've gotten what I need from her... http://t.co/rP894UHMYJ,,2756873076,1796,1858,,1,0
1046,sexism,Promo girls?! What do they promo??? Gloves and gumboots? #3outof10 #MKR #MKR2015,3outof10,1116110186,698,1218,,0,0
1047,none,I didn't think there were any of those people left...,,13857342,19170,797,,1,18
1048,sexism,"#hashtag @137kHz #notsexist , but, a #womans 'ill be #ready in 5 minutes is the same length of time as a #mans 'ill be #home in 5 minutes'..",hashtag,930620467,19820,258,,0,0
1049,sexism,RT @Feminazi_Front: @She_TheWolf @brotheryellow @MT8_9 here's a simple picture on why people dislike feminism. It's a simple concept http:/…,,2756873076,1796,1857,,17,0
1050,sexism,"RT @BenOX4D I'm not sexist, but when a woman presents a football show I just can't take her seriously.",,930620467,19819,258,,0,0
1051,none,@dsmyxe @PolitiBunny the end result is the same.,,13857342,19172,797,United States,0,0
1052,sexism,RT @Vonta624: I'm not sexist but I'd never get my hair cut by a women just like I'm not racist but I'd never eat chicken fried by a white p…,,930620467,19819,258,,2,0
1053,none,"""Only the best will enter Kitchen Head Quarters. And Pete's the best at speaking in phrases punctuated by weird pauses.""
#MKR",MKR,247696871,1141,760,,0,0
1054,none,"Cardboard balls and that's not
Including the food Annie and Flloyd have butchered  #mkr http://t.co/KEU7Op5cIt",mkr,412180717,497,1540,,0,0
1055,none,I hope Kat and Andre are eliminated next #mkr I'll make it happen,mkr,263440464,1176,502,,0,2
1056,sexism,.@mikedevil741 Gotta take the bad w/ the good...,,2756873076,1796,1858,,0,1
1057,none,@darkuncle I can travel. Tickets I can't afford. Can likely find a hotel to crash in.,,13857342,19170,797,,0,0
1058,none,NO http://t.co/st8EjQQHFj,,13857342,19170,797,United States,0,9
1059,sexism,Colin was pretty nice to the girls. Do you think he's giving them the dick? #MKR,MKR,342065781,254,199,,0,1
1060,none,@MyersNFL ME TOOOOOO,,13857342,19170,797,United States,0,0
1061,sexism,RT @Cymriaaa: OH MY GOD IF KAT STAYS IN I QUIT LIFE SHE DOESNT DESERVE IT SO HARD #MKR,MKR,33803412,323,336,,2,0
1062,sexism,"Kat may be a bitch but let's be honest, the blondes weren't too far behind #mkr",mkr,34153781,651,957,,0,2
1063,none,"@Ruderzz generally, anytime you say ""devil's advocate"", it means you're wasting people's time and being an ass. especially arguing points",,13857342,19170,797,United States,0,0
1064,none,@Nayadrikj omfg #wowdrama I AM LOGGING IN WAIT FOR MEEEEE,wowdrama,13857342,19172,797,United States,0,0
1065,sexism,@Dreysander1 Should be. I already have the advice for future college men.  Find older women OR date girls from ANY college but yours.,,2756873076,1796,1857,,0,0
1066,none,"@jrblanc1 totally my bad. :P  Here, brain bleach: http://t.co/3rP2rBUBWS",,13857342,19170,797,United States,0,1
1067,none,Hope these girls do good really don't want them to go #mkr make your main and dessert amazing girls,mkr,2714456838,30,201,,2,13
1068,sexism,"Awww, bless them, they still think they were Hot...#MKR",MKR,36951856,680,831,Australia,0,0
1069,none,Sometimes a lot of this still feels like playing at being a responsible grownup. Discovering much as I travel this path. Good place to be.,,13857342,19170,797,United States,1,6
1070,none,.@lukeyook I don't think there's anything more ugly than announcing how pretty you are over and over again. #MKR,MKR,19707925,546,869,,1,4
1071,none,RT @NoToFeminism: I don’t need femisnn i heard femists were trying to write a book sequel called To Mock a Meningbird,,13857342,19172,797,,489,0
1072,sexism,.@aguyuno @TigerClaud You are whining about an analogy. TwitFem #SJW's actually defended the predatory sexual abuse of a high school student,SJW,2756873076,1796,1857,,0,0
1073,sexism,Have a feeling u'd find s'thing 2 complain about. @Hheath10 wouldn't care if she was just an average ref but she got it all wrong #notsexist,notsexist,930620467,19819,258,,0,1
1074,none,RIGGED. RIGGED. RIGGED. #MKR,MKR,74935998,931,1975,,0,0
1075,none,@JWYoder http://t.co/P8NuTOSWBo,,13857342,19172,797,,0,0
1076,sexism,@boxedariel @LostSailorNY She can abort. Adopt it out. Safe haven.,,2756873076,1796,1858,,0,0
1077,sexism,RT @LynneMcGranger: #MKR #catchup. Annie you're spirit animal is #crazydame. Kat you're spirit animal is #pieceofwork #justsaying,MKR,883093754,303,246,,1,0
1078,sexism,RT @Millhouse66 @Maureen_JS nooo not sexist but most women are bad drivers,,930620467,19819,258,,0,0
1079,sexism,Kat's not a morning person. Or a midday person. Or an afternoon person. Or an evening person. Wait. Is she even a person??  #mkr #MKR2015,mkr,1570350235,26,180,,3,4
1080,sexism,@LeoKikiLady89 I respect your use of Sprinkles Are For Winners.,,2756873076,1796,1857,,0,0
1081,none,@jojobean2020 doing okay,,13857342,19172,797,United States,0,0
1082,sexism,"RT @Shermertron: @MT8_9 The most they do is say ""Can't believe so many dudebros are protesting #malesuicide.""",malesuicide,2756873076,1796,1858,,1,0
1083,none,"Will make a blog post out of the contents of talk + slides (which are limited, I prefer not using slides)",,13857342,19170,797,,0,11
1084,none,"it would be possible with a super low retention for graphs, i guess, and *.wsp files that are deleted if they aren't updated in N minutes?",,13857342,19170,797,United States,1,1
1085,none,@CALMicC not necessarily.,,13857342,19170,797,,0,0
1086,none,It looks like there are quite a few Asian campers there.  Someone should have made congee.  #mkr,mkr,38645535,986,397,,0,0
1087,none,@scaryjen @Kirtaner @DigiRanger1994 we aren't gamergate. We don't do shit like this.,,13857342,19170,797,United States,1,4
1088,sexism,"@Noin007 I'm an atheist, but God bless hot women who embrace/enjoy their own sexuality...",,2756873076,1796,1858,,0,0
1089,none,I really don't understand why Kat hates Annie &amp; Lloyd so much #MKR #mkr2015,MKR,706566464,987,1200,,0,1
1090,none,It should be mandatory for all boys to stfu 200x a day @_CharlieWilson It should be mandatory for all girls to do 20 squats a day #notsexist,notsexist,930620467,19819,258,,0,2
1091,none,I've got debug output scrolling as I run the program from within screen. I always have this up. It is scrolling too fast for me to read.,,13857342,19170,797,,0,6
1092,none,@WackoMedia http://t.co/2AXPNlSIkg,,13857342,19170,797,,0,0
