,id,text,geo,description,likes,retweet_counts,lang
1867,1575186484679757824,"@zoxst @Reuters The US is self-appointed ""police"" of d world. It is  wealthy and powerful. This is why it is behaving as a bully and occupying many sovereign states around d world. Some of which are 1000s of kilometers away fm it. It hs invaded many countries under pretext of fighting terrorism",essex uk,,1,0,en
1868,1575186450726854656,"RT @ridwankamil: Saya sendiri adalah korban bully waktu masih kecil di sekolah. Butuh waktu panjang untuk memulihkan trauma itu.

Mari para…",she/her • 00L,＊ ¸ . ✦˖►〖 fan account for @Stray_Kids 〗✧｡ﾟ･* . ﹢,0,477,in
1869,1575186410302476288,@king___Salem Me sef bully you small😂😂😂,Nigeria. ,"Writer. 

N U M B E R  I.",0,0,en
1870,1575186395664203791,"@AtaCengizhan01 @Anpa1919 @AZmilitary1 Well, I am Catalan, I too enjoy the Spanish Empire downfall.
In fact, Turks and Spaniards are very much the same. Bully losers, brave against the weak, cowards against the strong, longing for a past glory that will never come back because of your own hubris and pride.",,,0,0,en
1871,1575186370208837632,"RT @ShinnokiNFT: TOSHIRO:

A typical bully, he threatened those who were weaker and kept them in fear, considering brute force as a solutio…",,@AlePentaEth Official Profile,0,2955,en
1872,1575186364391301120,Everyone needs to bully @lzgtskllz into coming to this jungle rave with me,Bisexual | She/Her,✨Gwneud gwaith y diafol mewn sgert fach  ✨Gweithiwr rhyw anabl llwyddiannus,1,0,en
1873,1575186360562073605,"@AlecNicedental @ToTheHappyNone yeah, change it back you bully. let things be dumb!",Denver,"That is not it at all, That is not what I meant, at all.",2,0,en
1874,1575186340496297985,"RT @TKAY_TWEETS: Haha Mwalimu hukua unethical sana,top bully huyo",small wig,📉📈trader //Not your average tweep//vibes and  inshallah//,0,1,tl
1875,1575186318958919680,RT @mesocarpp: Where tf is kuwamocho the uncompromised certified bully...Ako hizi streets kweli,we uko?,just a tweeting mf🫠,0,1,en
1876,1575186316404617216,"@katiehobbs:

Lied about debates.
Vehemently opposes school choice.
Misled on petition signatures, stopped ESA expansion.
Won’t renounce “defund police” endorsements.
Attempted to bribe, bully a Black woman into silence.

We can’t trust Katie Hobbs.
@KariLake",,Three numbers -- 46. I take full responsibility. It's all Trump's fault.,0,0,en
1877,1575186275925041152,"RT @ShinnokiNFT: TOSHIRO:

A typical bully, he threatened those who were weaker and kept them in fear, considering brute force as a solutio…",seoul,"@teamSMATh #nomadape #PRD_X
Hi fam, we are Lucky guy",0,2955,en
1878,1575186257717534720,"RT @Soia_jpg: The sun and the star celebratory art 

I was planning to post tomorrow but the hype hit me like a truck so have it early ❤️…",ㅤ ▸ㅤᴄ ʜ ɪ ʟ ᴇ ㅤ;ㅤ sᴘᴀɴɪsʜ/ᴇɴɢʟɪsʜ,ㅤㅤ STUDENT ⠀ ﹠⠀⠀ROLEPLAYER  ⠀⋆⠀❫⨾   ENTP  ٬٬  𝗫𝗫𝗩𝗜 ◞ㅤshe / he ㅤ₊*ೃㅤ𝐏𝐎𝐌𝐄𝐅𝐈𝐎𝐑𝐄ㅤ♠️🍎. ㅤ⇢ㅤVALKYRIEㅤ🌹🦋 .ㅤ‹   vanoé agendaㅤ🎩⌛.,0,265,en
1879,1575186256744845312,I just love how these few people who found ways to bully me are the one copying shit that m doin &lt;333333,,A girl with novel-ish and anime-ish expectations ♡,3,0,en
1880,1575186252739256321,"RT @Soia_jpg: The sun and the star celebratory art 

I was planning to post tomorrow but the hype hit me like a truck so have it early ❤️…",18 | any pronouns | white,mmh slay,0,265,en
1881,1575186200054607873,"#haikufeels #inferior
Cleverly hiding
His inferiority
The bully at school.",,Counsellor. Educator. Writer.,13,1,en
1882,1575186194581057536,"@TheAshenLuca @knightphall I agree, but what does this have to do with bullying a bully? The act of becoming the bully is the part I was discussing as one dons their negative traits. Contextually, there are many ways to do things. Standing up for people who need help is rather heroic, wouldn’t you say?",,"primarily PS gamer playing on all three console brands platforms. I’m into geek culture, anime, artwork and movies. If you like what I have to say give a follow",1,0,en
1883,1575186109159870464,@Helexzura Why would somebody bully you into playing Chrono Trigger? Nobody put a gun to my head for actually playing it. I did it anyway.,"Bronx, New York","https://t.co/vQ3HCSXXGY
Instagram: @thefallenone_79 
Playstation Network ID: FallenOne_79 
Nintendo Network ID: Gangster-J
YouTube: @FallenOne_79",0,0,en
1884,1575186104692903936,"@ModestKangaroo @JustMeRyder same. modding nowadays is 10x easier than back when Bully was released, on a PS2 nonetheless. Great idea but the community (as always) would ruin it.",bandoland,he\him | 19 | #LeveledShinobiMob | #Trillwave | #BitchMob | #FijiWaterMob | shitty beat producaa,1,0,en
1885,1575186098447298560,"Unhappy at @Robinhoodapp can't see my balance, and I called support Sept 11th. They don't want to help, they want to bully.",,"The First Entrant in the race to Live 1,000 years. Longevity.  Living Longer, Age Well.",0,0,en
1886,1575186062447501312,RT @Tobennafortune: This David Hudeyin is a big bully. What exactly is he trying to pin on Kiki Mordi?. She said it in 2020 that the story…,,,0,154,en
1887,1575186061742915585,RT @FighttHubbb: High school bully gets dropped 😹 #Fights #fighting #schoolfights #fightpage https://t.co/Xx7zrvF1Gs,,,0,50,en
1888,1575186041887399936,"@tailsteak When one of them went to jail because sometimes being a popular kid and a bully doesn't always work in the business world, my dad sent me clippings. He still had apologists.",Houston,Cybernetic entomologist and software archeologist. DBDG.,1,0,en
1889,1575186018004701184,RT @bigeliw: @EColetteNelson @SenLouiseLucas He forgets he’s the governor of Virginia. We’ve been on our own since he took office. He’ll po…,Austin TX area,"Husband, father, grandpa who is damned sick & tired of MAGA. Interests: politics, history, Terry Pratchett, The Dude. I follow back. No DMs. Beto2022. BlueWave.",0,6,en
1890,1575185997054484480,"@RepMTG @HuffPost We’ve seen you committing acts of violence yourself. You’re a seditionist, a traitor, a bully, a gun worshippers and isn’t it also true you planted that bomb? Do you ever work or do you just bully people then whine when they push back?",,"Queer🦄💗🍭🌈🦄💗🍭🌈 Love Dogs 🐶 Hip Hop🎧 R&B, Cooking, Travel, History 🇺🇸 #Astros #BLM #NoFascists 🇺🇸 Episcopalian, #VoteBetoForTexas #VoteBlue Laugh😀",0,0,en
1891,1575185981401337856,"""This is unacceptable"" said the bully, when one did what one knew was acceptable in a previous job.",,"Gaslighting at its finest - 
Real quotes from the bullies of the academic world.

What inspirational messages have your bullies said to you? DM me",1,0,en
1892,1575185954494504961,"RT @Soia_jpg: The sun and the star celebratory art 

I was planning to post tomorrow but the hype hit me like a truck so have it early ❤️…",They/Them • 24 • 🧡🤍💖,Nico di Angelo get behind me | #pjotwt #sttwt | pfp by Velinxi,0,265,en
1893,1575185938623303680,"RT @Soia_jpg: The sun and the star celebratory art 

I was planning to post tomorrow but the hype hit me like a truck so have it early ❤️…",they/he 16,#1 lover of nico di angelo + found family tropes 🏆 - 📖: 40/50 - pfp : velinxi,0,265,en
1894,1575185936815886337,@Davit_arm a small country surrounded by bully neighbours needs strong/reliable friends.,Langley,,1,0,en
1895,1575185907421827073,@Roblicks stop i have children too bully 😩🙏🏾,,,0,0,en
1896,1575185847431069696,@TowersGemini @onsfwpriv99 Oh noo pls don't bully me~ 🥺,,They / Them Ace,1,0,en
1897,1575185831056154625,RT @Tunmisebby: Y’all thought you could bully SEGUN? BIG SHEGGZ??!!? Lmaoo 😂😂🤣🤣Una never see anything!!! #SheggzOlu𓃵 #SheggzFC𓃵,"Lagos, Nigeria","I do me , Crazy times crazy vibes!!!!",0,25,en
1898,1575185760084451328,"RT @SaidTheBully: ""You should already know how to do everything"" said the bully, after ignoring repeated requests for mandatory training.…",My Home ,By Doctor @KrittanawongMD. The leaderboard of #AcademicTwitter. Our mission: Establish 3.0 #AcademicTwitter community,0,1,en
1899,1575185714169651200,@CSGO_RoIl Lets go  @RomanMargolis @razerk0ng @MartinTima_26 @exizenc @SandlandEskil @cRunchz_ @enyoyyCS,,"Canadian🇨🇦
Definitely not gay. 🏳️‍🌈
16+ 👀",0,0,en
1900,1575185693604970497,A bully is always    #nft #科学上网 #代理 #节点 #代理 a coward. #机场 #btc #eth #binance #mexc #ftx $bnb #crypto #airdrop Flight 134 https://t.co/aefak6EsHw,,"Skyline VPN 中文推广｜稳定VPN｜回国VPN｜解锁外网
无时无刻，畅连全球。 关注Skyline VPN官方推特号 @Skyline_VPN
https://t.co/THya4IjKVd",0,0,en
1901,1575185660016631808,"RT @MercyMuroki: I was bullied in school by other brown kids for 'not acting black'.

Why? Because I liked books, was studious, eloquent, a…",,,0,817,en
1902,1575185648176099329,"that white folk have drilled a cookie cutter existence into our heads, only allowing us to exist (physically &amp; mentally) in that monolith? so much so, that now we bully one another, @ our own expense, but for the benefit of the white man. any existence straying from these…",she/they,𝔲𝔫𝔡𝔬𝔫𝔢 • @brilantebyamica,0,0,en
1903,1575185642790608896,@JaySekulow Correction: The anti-choice MAGA bully assaulted a pro-choice elderly man.,MAGAt infested red state,I'm getting really tired of my account being suspended for tweets that are pretty damned tame compared to rethuglican treasonous MoFos. BRANDON WON GET OVER IT!,0,0,en
1904,1575185621928198144,hello 99,,"Canadian🇨🇦
Definitely not gay. 🏳️‍🌈
16+ 👀",0,0,en
1905,1575185605503250432,ZEREI BULLY FMLL,"Mirassol, Brasil","o medo é a fé ao contrário
🥥🥥",0,0,et
1906,1575185595088850944,"RT @WestergrenJon: Ok right wingers promoting violence as a political tool
Republicans might want to think about this GOP has mistaken kind…",Austin TX area,"Husband, father, grandpa who is damned sick & tired of MAGA. Interests: politics, history, Terry Pratchett, The Dude. I follow back. No DMs. Beto2022. BlueWave.",0,2,en
1907,1575185588671565826,It's a Bully's Ice Block about Big Ol' Boots - Model: Chicken Phone 3 Panel https://t.co/zScvsYzwrV,,"The Sequel To @BaldiQuoteBot, A Twitter Bot With A Knack For Sending *Random* Quotes And A Big Appetite For Words! New Comics Anytime! Surely!",0,0,en
1908,1575185581403164672,@NAJINEEDITALL @RoNewton3 Roman been eating roaches his entire life 😂😂😂😂 https://t.co/pF3VAp05YD,,Katie's Pops.. Wide Awake But A Ninja Living Your Dreams Out..,0,0,en
1909,1575185563770302464,"@Omar_pets0 @GedyeGedi we have a dog, Rocky,  about 60 pounds, a gentle soul

2 of the 3 cats living here will bully him for fun ...

block him from going up stairs, or getting to his food just by sitting in the way

NOT something we're proud of!",,Make every US congressional ammosexual pay for their gun love with election rejection,0,0,en
1910,1575185563342159872,@aerogamiy purple and white cAUSE U BULLY ME ONLINE AS WELL /j,🇧🇷,"hi hello, im an artist, writer and insanely gay :D • 19 • any pronouns • ENG/PT-BR • more info on my carrd down below ↓",1,0,en
1911,1575185544320937984,"@SionSociety @JonM83 @JoJoFromJerz @RonFilipkowski You're not 100% correct, your a deluded troll and bully, YOU came after me deciding to respond.and now you can't deal with me not backing down. You're a sorry person who has nothing better to do than start arguments on twitter, sad life you lead.","Weston, FL & Freehold, NJ","NY born,Jersey raised,Livin' in FL,but will always be a Jersey girl #Cancersucks #Springsteen #ESB #Disney #Biden/#Harris 🇺🇸",0,0,en
1912,1575185525345898496,"El otro año tengo mi pitbull o mi american bully, decidido👍🏻",Guatemala,The world is a lie🍂❌,2,0,es
1913,1575185476411019264,@brian_buschini Your first impression was correct. Don't let others bully you into agreeing with them. Stand up for yourself.,United States,,0,0,en
1914,1575185437475622913,RT @xpressanny: @MichaelLCrick Did you know @IainMcNicol staff were ALL JLM executive members? Like this unsavoury bully who lied on Panora…,deep in cognitive dissonance,"Constant brain-farts of a botched mind.

May contain spelling mistakes (blame dyslexia)",0,111,en
1915,1575185437416890368,ofc I’m gonna bully my tiny friends future tiny kids for not being tall,velaris,to whatever end,5,0,en
1916,1575185423441088512,@PhilDL616 Couldn't find the Bully Ray pic so this was the best I could come up with. https://t.co/IzVZYNfXto,,"Love to role-play, read books & comics, watch anime & Sci-Fi, enjoy music & Wrestling (WWE/AEW/NJPW).  What can I say, I am a big ball of eclectic tastes.",1,0,en
1917,1575185378310467584,@CherryKozue You have yet to bully good old fly. So I have no idea what you're talking about,,I'm a fly,0,0,en
1918,1575185378294009856,@News_Flunky @SamSmit868 @itsJeffTiedrich True. Mango Mussolini is a coward and bully.,,I’m Ted. From NY.,6,0,en
1919,1575185376636870656,"RT @chemtraillilly: I am a Professional bully, and a professional misanthrope. 

ca: $bloodpixiez 

findom paypig ebony domme finsub whales…",museum of art deco,19 | new account | findom. | coquette brat | cashapp: $bloodpixiez | dms are off for a reason. 💋 tribute fee is 15$ | prove yourself before you ask me anything,0,1,en
1920,1575185375525408768,"RT @ridwankamil: Saya sendiri adalah korban bully waktu masih kecil di sekolah. Butuh waktu panjang untuk memulihkan trauma itu.

Mari para…",,😒,0,477,in
